day,entry_mode,exit_mode,entry_ts,entry_px,atr,net,gross,exit_reason,wash_label,w15,w30,w60,dip_depth,mfe,mae,br,delta_br,sell_ratio,vol_shrink,drive_high,drive_low
2026-01-02,flow_turn,sealed,1767318300,29196.0,25.0,-5.0,0.0,breakeven,momentum_clean,14.0,72.0,209.0,11.0,209.0,33.0,0.75,0.1786,0.2974,False,29205.0,29077.0
2026-01-02,flow_turn,wash_struct,1767318300,29196.0,25.0,-36.25,-31.25,stop_loss,momentum_clean,14.0,72.0,209.0,11.0,209.0,33.0,0.75,0.1786,0.2974,False,29205.0,29077.0
2026-01-02,flow_turn,drive_low_struct,1767318300,29196.0,25.0,9.0,14.0,horizon,momentum_clean,14.0,72.0,209.0,11.0,209.0,33.0,0.75,0.1786,0.2974,False,29205.0,29077.0
2026-01-02,flow_turn,momentum_tail,1767318300,29196.0,25.0,-36.25,-31.25,stop_loss,momentum_clean,14.0,72.0,209.0,11.0,209.0,33.0,0.75,0.1786,0.2974,False,29205.0,29077.0
2026-01-02,flow_turn,momentum_tail_trail,1767318300,29196.0,25.0,-36.25,-31.25,stop_loss,momentum_clean,14.0,72.0,209.0,11.0,209.0,33.0,0.75,0.1786,0.2974,False,29205.0,29077.0
2026-01-02,p0,sealed,1767318569,29206.0,25.0,-36.25,-31.25,stop_loss,momentum_clean,43.0,99.0,193.0,29.0,205.0,43.0,0.859,0.0006,0.0981,False,29205.0,29077.0
2026-01-02,p0,wash_struct,1767318569,29206.0,25.0,38.0,43.0,horizon,momentum_clean,43.0,99.0,193.0,29.0,205.0,43.0,0.859,0.0006,0.0981,False,29205.0,29077.0
2026-01-02,p0,drive_low_struct,1767318569,29206.0,25.0,38.0,43.0,horizon,momentum_clean,43.0,99.0,193.0,29.0,205.0,43.0,0.859,0.0006,0.0981,False,29205.0,29077.0
2026-01-02,p0,momentum_tail,1767318569,29206.0,25.0,32.0,37.0,trail_stop,momentum_clean,43.0,99.0,193.0,29.0,205.0,43.0,0.859,0.0006,0.0981,False,29205.0,29077.0
2026-01-02,p0,momentum_tail_trail,1767318569,29206.0,25.0,32.0,37.0,trail_stop,momentum_clean,43.0,99.0,193.0,29.0,205.0,43.0,0.859,0.0006,0.0981,False,29205.0,29077.0
2026-01-02,reclaim_br,sealed,1767320038,29264.0,25.0,31.0,36.0,trail_stop,momentum_clean,110.0,132.0,185.0,42.0,191.0,3.0,0.6373,0.1448,0.3627,False,29205.0,29077.0
2026-01-02,reclaim_br,wash_struct,1767320038,29264.0,25.0,31.0,36.0,trail_stop,momentum_clean,110.0,132.0,185.0,42.0,191.0,3.0,0.6373,0.1448,0.3627,False,29205.0,29077.0
2026-01-02,reclaim_br,drive_low_struct,1767320038,29264.0,25.0,31.0,36.0,trail_stop,momentum_clean,110.0,132.0,185.0,42.0,191.0,3.0,0.6373,0.1448,0.3627,False,29205.0,29077.0
2026-01-02,reclaim_br,momentum_tail,1767320038,29264.0,25.0,31.0,36.0,trail_stop,momentum_clean,110.0,132.0,185.0,42.0,191.0,3.0,0.6373,0.1448,0.3627,False,29205.0,29077.0
2026-01-02,reclaim_br,momentum_tail_trail,1767320038,29264.0,25.0,31.0,36.0,trail_stop,momentum_clean,110.0,132.0,185.0,42.0,191.0,3.0,0.6373,0.1448,0.3627,False,29205.0,29077.0
2026-01-05,p0,sealed,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,p0,wash_struct,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,p0,drive_low_struct,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,p0,momentum_tail,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,p0,momentum_tail_trail,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,p0_quality,sealed,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,p0_quality,wash_struct,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,p0_quality,drive_low_struct,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,p0_quality,momentum_tail,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,p0_quality,momentum_tail_trail,1767577500,30179.0,35.5,71.7,76.7,trail_stop,momentum_clean,2.0,114.0,136.0,0.0,205.0,41.0,1.0,0.0,0.3333,False,30176.0,29945.0
2026-01-05,reclaim_br,sealed,1767577909,30259.0,35.5,-49.38,-44.38,stop_loss,momentum_clean,-37.0,82.0,109.0,8.0,125.0,121.0,0.4896,0.1667,0.5164,True,30176.0,29945.0
2026-01-05,reclaim_br,wash_struct,1767577909,30259.0,35.5,-49.38,-44.38,stop_loss,momentum_clean,-37.0,82.0,109.0,8.0,125.0,121.0,0.4896,0.1667,0.5164,True,30176.0,29945.0
2026-01-05,reclaim_br,drive_low_struct,1767577909,30259.0,35.5,-42.0,-37.0,horizon,momentum_clean,-37.0,82.0,109.0,8.0,125.0,121.0,0.4896,0.1667,0.5164,True,30176.0,29945.0
2026-01-05,reclaim_br,momentum_tail,1767577909,30259.0,35.5,-49.38,-44.38,stop_loss,momentum_clean,-37.0,82.0,109.0,8.0,125.0,121.0,0.4896,0.1667,0.5164,True,30176.0,29945.0
2026-01-05,reclaim_br,momentum_tail_trail,1767577909,30259.0,35.5,-49.38,-44.38,stop_loss,momentum_clean,-37.0,82.0,109.0,8.0,125.0,121.0,0.4896,0.1667,0.5164,True,30176.0,29945.0
2026-01-05,flow_turn,sealed,1767579776,30342.0,35.5,-5.0,0.0,breakeven,momentum_clean,-20.0,35.0,101.0,38.0,145.0,65.0,0.6389,0.1902,0.367,False,30176.0,29945.0
2026-01-05,flow_turn,wash_struct,1767579776,30342.0,35.5,-25.0,-20.0,horizon,momentum_clean,-20.0,35.0,101.0,38.0,145.0,65.0,0.6389,0.1902,0.367,False,30176.0,29945.0
2026-01-05,flow_turn,drive_low_struct,1767579776,30342.0,35.5,-25.0,-20.0,horizon,momentum_clean,-20.0,35.0,101.0,38.0,145.0,65.0,0.6389,0.1902,0.367,False,30176.0,29945.0
2026-01-05,flow_turn,momentum_tail,1767579776,30342.0,35.5,30.0,35.0,horizon,momentum_clean,-20.0,35.0,101.0,38.0,145.0,65.0,0.6389,0.1902,0.367,False,30176.0,29945.0
2026-01-05,flow_turn,momentum_tail_trail,1767579776,30342.0,35.5,30.0,35.0,horizon,momentum_clean,-20.0,35.0,101.0,38.0,145.0,65.0,0.6389,0.1902,0.367,False,30176.0,29945.0
2026-01-14,flow_turn,sealed,1768355468,31007.0,27.57,77.71,82.71,take_profit,momentum_clean,70.0,110.0,7.0,55.0,154.0,53.0,0.7231,0.1291,0.2748,False,31037.0,30961.0
2026-01-14,flow_turn,wash_struct,1768355468,31007.0,27.57,77.71,82.71,take_profit,momentum_clean,70.0,110.0,7.0,55.0,154.0,53.0,0.7231,0.1291,0.2748,False,31037.0,30961.0
2026-01-14,flow_turn,drive_low_struct,1768355468,31007.0,27.57,77.71,82.71,take_profit,momentum_clean,70.0,110.0,7.0,55.0,154.0,53.0,0.7231,0.1291,0.2748,False,31037.0,30961.0
2026-01-14,flow_turn,momentum_tail,1768355468,31007.0,27.57,77.71,82.71,take_profit,momentum_clean,70.0,110.0,7.0,55.0,154.0,53.0,0.7231,0.1291,0.2748,False,31037.0,30961.0
2026-01-14,flow_turn,momentum_tail_trail,1768355468,31007.0,27.57,64.46,69.46,trail_stop,momentum_clean,70.0,110.0,7.0,55.0,154.0,53.0,0.7231,0.1291,0.2748,False,31037.0,30961.0
2026-01-14,p0,sealed,1768355582,31038.0,27.57,46.46,51.46,trail_stop,momentum_clean,30.0,116.0,-45.0,55.0,123.0,84.0,0.7879,0.0008,0.1864,False,31037.0,30961.0
2026-01-14,p0,wash_struct,1768355582,31038.0,27.57,46.46,51.46,trail_stop,momentum_clean,30.0,116.0,-45.0,55.0,123.0,84.0,0.7879,0.0008,0.1864,False,31037.0,30961.0
2026-01-14,p0,drive_low_struct,1768355582,31038.0,27.57,46.46,51.46,trail_stop,momentum_clean,30.0,116.0,-45.0,55.0,123.0,84.0,0.7879,0.0008,0.1864,False,31037.0,30961.0
2026-01-14,p0,momentum_tail,1768355582,31038.0,27.57,46.46,51.46,trail_stop,momentum_clean,30.0,116.0,-45.0,55.0,123.0,84.0,0.7879,0.0008,0.1864,False,31037.0,30961.0
2026-01-14,p0,momentum_tail_trail,1768355582,31038.0,27.57,46.46,51.46,trail_stop,momentum_clean,30.0,116.0,-45.0,55.0,123.0,84.0,0.7879,0.0008,0.1864,False,31037.0,30961.0
2026-01-14,reclaim_br,sealed,1768356347,31085.0,27.57,-39.46,-34.46,stop_loss,momentum_clean,33.0,-94.0,-67.0,55.0,76.0,131.0,0.5424,0.1262,0.4472,True,31037.0,30961.0
2026-01-14,reclaim_br,wash_struct,1768356347,31085.0,27.57,28.0,33.0,horizon,momentum_clean,33.0,-94.0,-67.0,55.0,76.0,131.0,0.5424,0.1262,0.4472,True,31037.0,30961.0
2026-01-14,reclaim_br,drive_low_struct,1768356347,31085.0,27.57,28.0,33.0,horizon,momentum_clean,33.0,-94.0,-67.0,55.0,76.0,131.0,0.5424,0.1262,0.4472,True,31037.0,30961.0
2026-01-14,reclaim_br,momentum_tail,1768356347,31085.0,27.57,39.46,44.46,trail_stop,momentum_clean,33.0,-94.0,-67.0,55.0,76.0,131.0,0.5424,0.1262,0.4472,True,31037.0,30961.0
2026-01-14,reclaim_br,momentum_tail_trail,1768356347,31085.0,27.57,39.46,44.46,trail_stop,momentum_clean,33.0,-94.0,-67.0,55.0,76.0,131.0,0.5424,0.1262,0.4472,True,31037.0,30961.0
2026-01-22,flow_turn,sealed,1769046756,31944.0,33.71,-47.14,-42.14,stop_loss,momentum_clean,43.0,91.0,17.0,82.0,110.0,54.0,0.577,0.315,0.4248,False,31999.0,31852.0
2026-01-22,flow_turn,wash_struct,1769046756,31944.0,33.71,38.0,43.0,horizon,momentum_clean,43.0,91.0,17.0,82.0,110.0,54.0,0.577,0.315,0.4248,False,31999.0,31852.0
2026-01-22,flow_turn,drive_low_struct,1769046756,31944.0,33.71,38.0,43.0,horizon,momentum_clean,43.0,91.0,17.0,82.0,110.0,54.0,0.577,0.315,0.4248,False,31999.0,31852.0
2026-01-22,flow_turn,momentum_tail,1769046756,31944.0,33.71,96.14,101.14,take_profit,momentum_clean,43.0,91.0,17.0,82.0,110.0,54.0,0.577,0.315,0.4248,False,31999.0,31852.0
2026-01-22,flow_turn,momentum_tail_trail,1769046756,31944.0,33.71,84.77,89.77,trail_stop,momentum_clean,43.0,91.0,17.0,82.0,110.0,54.0,0.577,0.315,0.4248,False,31999.0,31852.0
2026-01-22,p0,sealed,1769047618,32000.0,33.71,35.0,40.0,horizon,momentum_clean,40.0,-29.0,26.0,109.0,54.0,55.0,0.9226,0.0017,0.0685,False,31999.0,31852.0
2026-01-22,p0,wash_struct,1769047618,32000.0,33.71,35.0,40.0,horizon,momentum_clean,40.0,-29.0,26.0,109.0,54.0,55.0,0.9226,0.0017,0.0685,False,31999.0,31852.0
2026-01-22,p0,drive_low_struct,1769047618,32000.0,33.71,35.0,40.0,horizon,momentum_clean,40.0,-29.0,26.0,109.0,54.0,55.0,0.9226,0.0017,0.0685,False,31999.0,31852.0
2026-01-22,p0,momentum_tail,1769047618,32000.0,33.71,-34.0,-29.0,horizon,momentum_clean,40.0,-29.0,26.0,109.0,54.0,55.0,0.9226,0.0017,0.0685,False,31999.0,31852.0
2026-01-22,p0,momentum_tail_trail,1769047618,32000.0,33.71,-34.0,-29.0,horizon,momentum_clean,40.0,-29.0,26.0,109.0,54.0,55.0,0.9226,0.0017,0.0685,False,31999.0,31852.0
2026-01-22,reclaim_br,sealed,1769048145,32029.0,33.71,-28.0,-23.0,horizon,momentum_clean,-23.0,-58.0,-34.0,109.0,21.0,84.0,0.3644,0.1377,0.627,False,31999.0,31852.0
2026-01-22,reclaim_br,wash_struct,1769048145,32029.0,33.71,-28.0,-23.0,horizon,momentum_clean,-23.0,-58.0,-34.0,109.0,21.0,84.0,0.3644,0.1377,0.627,False,31999.0,31852.0
2026-01-22,reclaim_br,drive_low_struct,1769048145,32029.0,33.71,-28.0,-23.0,horizon,momentum_clean,-23.0,-58.0,-34.0,109.0,21.0,84.0,0.3644,0.1377,0.627,False,31999.0,31852.0
2026-01-22,reclaim_br,momentum_tail,1769048145,32029.0,33.71,-63.0,-58.0,horizon,momentum_clean,-23.0,-58.0,-34.0,109.0,21.0,84.0,0.3644,0.1377,0.627,False,31999.0,31852.0
2026-01-22,reclaim_br,momentum_tail_trail,1769048145,32029.0,33.71,-63.0,-58.0,horizon,momentum_clean,-23.0,-58.0,-34.0,109.0,21.0,84.0,0.3644,0.1377,0.627,False,31999.0,31852.0
2026-01-28,flow_turn,sealed,1769564934,32717.0,25.0,-5.0,0.0,breakeven,momentum_clean,32.0,44.0,22.0,157.0,66.0,26.0,0.7264,0.174,0.3362,True,32838.0,32668.0
2026-01-28,flow_turn,wash_struct,1769564934,32717.0,25.0,27.0,32.0,horizon,momentum_clean,32.0,44.0,22.0,157.0,66.0,26.0,0.7264,0.174,0.3362,True,32838.0,32668.0
2026-01-28,flow_turn,drive_low_struct,1769564934,32717.0,25.0,27.0,32.0,horizon,momentum_clean,32.0,44.0,22.0,157.0,66.0,26.0,0.7264,0.174,0.3362,True,32838.0,32668.0
2026-01-28,flow_turn,momentum_tail,1769564934,32717.0,25.0,46.0,51.0,trail_stop,momentum_clean,32.0,44.0,22.0,157.0,66.0,26.0,0.7264,0.174,0.3362,True,32838.0,32668.0
2026-01-28,flow_turn,momentum_tail_trail,1769564934,32717.0,25.0,46.0,51.0,trail_stop,momentum_clean,32.0,44.0,22.0,157.0,66.0,26.0,0.7264,0.174,0.3362,True,32838.0,32668.0
2026-02-03,flow_turn,sealed,1770083885,32218.0,34.0,-47.5,-42.5,stop_loss,momentum_clean,-171.0,-184.0,-78.0,225.0,20.0,215.0,0.5909,0.1382,0.4348,False,32412.0,32277.0
2026-02-03,flow_turn,wash_struct,1770083885,32218.0,34.0,-176.0,-171.0,horizon,momentum_clean,-171.0,-184.0,-78.0,225.0,20.0,215.0,0.5909,0.1382,0.4348,False,32412.0,32277.0
2026-02-03,flow_turn,drive_low_struct,1770083885,32218.0,34.0,52.0,57.0,stop_loss,momentum_clean,-171.0,-184.0,-78.0,225.0,20.0,215.0,0.5909,0.1382,0.4348,False,32412.0,32277.0
2026-02-03,flow_turn,momentum_tail,1770083885,32218.0,34.0,-189.0,-184.0,horizon,momentum_clean,-171.0,-184.0,-78.0,225.0,20.0,215.0,0.5909,0.1382,0.4348,False,32412.0,32277.0
2026-02-03,flow_turn,momentum_tail_trail,1770083885,32218.0,34.0,-189.0,-184.0,horizon,momentum_clean,-171.0,-184.0,-78.0,225.0,20.0,215.0,0.5909,0.1382,0.4348,False,32412.0,32277.0
2026-02-09,flow_turn,sealed,1770601500,32573.0,38.71,-5.0,0.0,breakeven,momentum_clean,54.0,74.0,107.0,52.0,115.0,39.0,0.8,0.1333,0.6201,False,32621.0,32514.0
2026-02-09,flow_turn,wash_struct,1770601500,32573.0,38.71,49.0,54.0,horizon,momentum_clean,54.0,74.0,107.0,52.0,115.0,39.0,0.8,0.1333,0.6201,False,32621.0,32514.0
2026-02-09,flow_turn,drive_low_struct,1770601500,32573.0,38.71,49.0,54.0,horizon,momentum_clean,54.0,74.0,107.0,52.0,115.0,39.0,0.8,0.1333,0.6201,False,32621.0,32514.0
2026-02-09,flow_turn,momentum_tail,1770601500,32573.0,38.71,65.77,70.77,trail_stop,momentum_clean,54.0,74.0,107.0,52.0,115.0,39.0,0.8,0.1333,0.6201,False,32621.0,32514.0
2026-02-09,flow_turn,momentum_tail_trail,1770601500,32573.0,38.71,65.77,70.77,trail_stop,momentum_clean,54.0,74.0,107.0,52.0,115.0,39.0,0.8,0.1333,0.6201,False,32621.0,32514.0
2026-02-09,p0,sealed,1770601904,32622.0,38.71,-53.39,-48.39,stop_loss,momentum_clean,49.0,30.0,39.0,87.0,66.0,72.0,0.789,0.0004,0.1967,False,32621.0,32514.0
2026-02-09,p0,wash_struct,1770601904,32622.0,38.71,44.0,49.0,horizon,momentum_clean,49.0,30.0,39.0,87.0,66.0,72.0,0.789,0.0004,0.1967,False,32621.0,32514.0
2026-02-09,p0,drive_low_struct,1770601904,32622.0,38.71,44.0,49.0,horizon,momentum_clean,49.0,30.0,39.0,87.0,66.0,72.0,0.789,0.0004,0.1967,False,32621.0,32514.0
2026-02-09,p0,momentum_tail,1770601904,32622.0,38.71,25.0,30.0,horizon,momentum_clean,49.0,30.0,39.0,87.0,66.0,72.0,0.789,0.0004,0.1967,False,32621.0,32514.0
2026-02-09,p0,momentum_tail_trail,1770601904,32622.0,38.71,25.0,30.0,horizon,momentum_clean,49.0,30.0,39.0,87.0,66.0,72.0,0.789,0.0004,0.1967,False,32621.0,32514.0
2026-02-09,reclaim_br,sealed,1770602859,32659.0,38.71,-26.0,-21.0,horizon,momentum_clean,-21.0,13.0,-12.0,87.0,29.0,50.0,0.3636,0.1414,0.5932,False,32621.0,32514.0
2026-02-09,reclaim_br,wash_struct,1770602859,32659.0,38.71,-26.0,-21.0,horizon,momentum_clean,-21.0,13.0,-12.0,87.0,29.0,50.0,0.3636,0.1414,0.5932,False,32621.0,32514.0
2026-02-09,reclaim_br,drive_low_struct,1770602859,32659.0,38.71,-26.0,-21.0,horizon,momentum_clean,-21.0,13.0,-12.0,87.0,29.0,50.0,0.3636,0.1414,0.5932,False,32621.0,32514.0
2026-02-09,reclaim_br,momentum_tail,1770602859,32659.0,38.71,8.0,13.0,horizon,momentum_clean,-21.0,13.0,-12.0,87.0,29.0,50.0,0.3636,0.1414,0.5932,False,32621.0,32514.0
2026-02-09,reclaim_br,momentum_tail_trail,1770602859,32659.0,38.71,8.0,13.0,horizon,momentum_clean,-21.0,13.0,-12.0,87.0,29.0,50.0,0.3636,0.1414,0.5932,False,32621.0,32514.0
2026-02-10,flow_turn,sealed,1770687900,33075.0,35.64,45.61,50.61,trail_stop,momentum_clean,58.0,37.0,12.0,66.0,72.0,53.0,0.8333,0.1667,0.4744,False,33139.0,32993.0
2026-02-10,flow_turn,wash_struct,1770687900,33075.0,35.64,45.61,50.61,trail_stop,momentum_clean,58.0,37.0,12.0,66.0,72.0,53.0,0.8333,0.1667,0.4744,False,33139.0,32993.0
2026-02-10,flow_turn,drive_low_struct,1770687900,33075.0,35.64,45.61,50.61,trail_stop,momentum_clean,58.0,37.0,12.0,66.0,72.0,53.0,0.8333,0.1667,0.4744,False,33139.0,32993.0
2026-02-10,flow_turn,momentum_tail,1770687900,33075.0,35.64,45.61,50.61,trail_stop,momentum_clean,58.0,37.0,12.0,66.0,72.0,53.0,0.8333,0.1667,0.4744,False,33139.0,32993.0
2026-02-10,flow_turn,momentum_tail_trail,1770687900,33075.0,35.64,45.61,50.61,trail_stop,momentum_clean,58.0,37.0,12.0,66.0,72.0,53.0,0.8333,0.1667,0.4744,False,33139.0,32993.0
2026-02-10,p0,sealed,1770688112,33140.0,35.64,-49.55,-44.55,stop_loss,wash_real,-48.0,-48.0,-68.0,87.0,7.0,118.0,0.8802,0.0004,0.1043,False,33139.0,32993.0
2026-02-10,p0,wash_struct,1770688112,33140.0,35.64,-53.0,-48.0,horizon,wash_real,-48.0,-48.0,-68.0,87.0,7.0,118.0,0.8802,0.0004,0.1043,False,33139.0,32993.0
2026-02-10,p0,drive_low_struct,1770688112,33140.0,35.64,-53.0,-48.0,horizon,wash_real,-48.0,-48.0,-68.0,87.0,7.0,118.0,0.8802,0.0004,0.1043,False,33139.0,32993.0
2026-02-10,p0,momentum_tail,1770688112,33140.0,35.64,-53.0,-48.0,horizon,wash_real,-48.0,-48.0,-68.0,87.0,7.0,118.0,0.8802,0.0004,0.1043,False,33139.0,32993.0
2026-02-10,p0,momentum_tail_trail,1770688112,33140.0,35.64,-53.0,-48.0,horizon,wash_real,-48.0,-48.0,-68.0,87.0,7.0,118.0,0.8802,0.0004,0.1043,False,33139.0,32993.0
2026-02-11,p0,sealed,1770774300,33501.0,33.0,-5.0,0.0,breakeven,momentum_clean,9.0,39.0,154.0,6.0,161.0,39.0,0.8837,0.0028,0.4826,False,33500.0,33367.0
